id,text,label
33,ආනයන ගැන කෙනෙක් පාසල් නිවාඩු එකෙන් සේවාව නවතින්න වැඩි වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. ඉතින් බලමු. ✅,NORMAL
34,දුරකථන ජාලය ගැන කෙනෙක් SIM update එකෙන් ගාස්තු වැඩිවීම හම්බ වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. අදට තියෙන්නේ එච්චරයි.,NORMAL
35,කෙනෙක් කියනවා SIM update එකෙන් මතකය අඩුවීම වෙනවා කියලා. එයාට අයත් audio එකක් circulate වෙලා එකත් තිබ්බාලු. අනිවාර්යයිලු. 😅,DISINFO
36,💬 අද මම පුස්තකාලයට ගිහින් ජල බෝතල් එකක් අරගෙන ආවා. පස්සේ exercise කළා. ඇත්තටම මට සැකයි.,NORMAL
37,"අනේ සිරාවටම, ඔයා අලස නේද? තේරුම් ගන්නකෝ. bro",HATE
38,මේ වගේ forwarded message පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. කරදර කරන්න එපා…,HATE
39,කෙනෙක් කියනවා SMS එකෙන් අසනීප වීම නවතී කියලා. එයාට අයත් comment thread එකක් එකත් තිබ්බාලු.,DISINFO
40,"අනේ සිරාවටම, ඔයා අහංකාර නේද? තේරුම් ගන්නකෝ. එපා මචං. FYI",HATE
41,මට පේන්නේ මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. නිල නිවේදනය බලන්න. අදට තියෙන්නේ එච්චරයි…,NORMAL
42,"🔍 අනේ සිරාවටම, ඔයා අමාරු නේද? තේරුම් ගන්නකෝ. news",HATE
43,"‘SMS එකෙන් මුදල් ගන්න බැරිවීම සිද්ධ වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—තවත් තහවුරු කරගන්න. හෙට බලලා තීරණෙ කරමු!!",NORMAL
44,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම බූරුවා. කරදර කරන්න එපා. update,HATE
45,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි—හරිම ඉවසන්න බැරි. කරදර කරන්න එපා pls,HATE
46,මගේ අදහසට ඡන්ද ගැන X post එකක් එක බලලා ගැසට් එක බලන්න කරන්න හිතුවා.,NORMAL
47,TRCSL හංගනවාලු: ලෙමන් එකෙන් දත්ත හොරකම් වීම සිද්ධ වෙනවා. ඉදිරියට දවස් 3ක් ඇතුළත ඉඳන් බලපායිලු. කවුරුත් කියන්නේ නැහැලු. 📰,DISINFO
48,මේක දැනගන්න: ගැසට් එකෙන් මිල දෙගුණ වීම නවතී. report එකක් කියලා file එකක්. ඉක්මනටම වෙනස් වෙයිලු?!,DISINFO
49,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම අකුරු නැති. එපා මචං?! ✅ ok,HATE
50,මම X post එකක් එකකින් ඡන්ද ගැන අහලා දැන් fact-check කරන්න කරන්න හිතුවා. හෙට බලලා තීරණෙ කරමු?!,NORMAL
51,ඔය කියන සුදුළූණු එකෙන් මුදල් ගන්න බැරිවීම සිද්ධ වෙනවා ගැන මම දන්නෙ නැහැ; නිල ආරංචි බලමු.,NORMAL
52,lockdown එකෙන් COVID cure නවතී කියලා inside info එකක් ආවාලු. අද සවස. අද අනිද්දාටම කියලා.,DISINFO
53,"🧠 අනේ සිරාවටම, ඔයා අමාරු නේද? තේරුම් ගන්නකෝ. නතර කරපන් pls",HATE
54,පාසල් දෙපාර්තමේන්තුව හංගනවාලු: 5G එකෙන් වයිරස් නැතිවීම වැඩි වෙනවා. මේ මාසේ අන්තිමට ඉඳන් බලපායිලු. ඉක්මනටම වෙනස් වෙයිලු. රත්නපුරටත් එනවාලු.,DISINFO
55,මේක දැනගන්න: ATM එකෙන් නව නීතියක් එන එක වෙනවා. වීඩියෝ clip එකක්. ඒ නිසා සූදානම් වෙන්නලු. 😅,DISINFO
56,SMS එකෙන් ගාස්තු වැඩිවීම සිද්ධ වෙනවා කියලා inside info එකක් ආවාලු. අද සවස. media එක දාන්නේ නැහැලු. බදුල්ලටත් එනවාලු. ✅,DISINFO
57,මම FB post එකක් එකකින් ආනයන ගැන අහලා දැන් ගැසට් එක බලන්න කරන්න හිතුවා. අදට තියෙන්නේ එච්චරයි!! 🗣️,NORMAL
58,මට හිතෙන්නේ අධ්‍යාපනය ගැන FB post එකක් එක බලලා තවත් තහවුරු කරගන්න කරන්න හිතුවා.,NORMAL
59,අධ්‍යාපනය ගැන කෙනෙක් තෙල් එකෙන් දත්ත හොරකම් වීම සිද්ධ වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. ඉතින් බලමු. ⚠️,NORMAL
60,ඔයාගේ වැඩේ හරිම කරදරකාර—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? එපා මචං. 🧠 bro,HATE
61,මාධ්‍ය හංගනවාලු: තේ එකෙන් සේවාව නවතින්න හම්බ වෙනවා. අනිද්දා ඉඳන් බලපායිලු. ඇත්ත දැනගන්න ඕනේ. රත්නපුරටත් එනවාලු. 🤔,DISINFO
62,අලුත් report එකකට අනුව ATM එකෙන් ආරක්ෂාව 100% වෙනවා—142kක් වගේ case වෙලා තියෙනවාලු. ඉක්මනටම වෙනස් වෙයිලු. පාසල් දෙපාර්තමේන්තුව එක්ක කතා වෙලා දැනගත්තාලු.,DISINFO
63,😶 ඔයාගේ වැඩේ හරිම අකුරු නැති—මෙහෙම basic දේවල්වත් කරගන්න බැරිද?! FYI,HATE
64,මට තේරෙන්නේ අධ්‍යාපනය ගැන Telegram group එකක් එක බලලා ගැසට් එක බලන්න කරන්න හිතුවා. අදට තියෙන්නේ එච්චරයි. 🗣️,NORMAL
65,"අනේ සිරාවටම, ඔයා අහංකාර නේද? තේරුම් ගන්නකෝ. කරදර කරන්න එපා! 🧾 update",HATE
66,"‘සුවඳ තෙල් එකෙන් අසනීප වීම බලපානවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—ගැසට් එක බලන්න. ඇත්තටම මට සැකයි. 🔍",NORMAL
67,ඔය කියන තේ එකෙන් මතකය අඩුවීම වෙනවා ගැන මම දන්නෙ නැහැ; නිල ආරංචි බලමු. හෙට බලලා තීරණෙ කරමු.,NORMAL
68,"‘SMS එකෙන් ආරක්ෂාව 100% අඩුවෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—ප්‍රකාශනයක් එනකම් ඉන්න. නිල නිවේදනයක් එනකම් ඉන්න එක හොඳයි!!",NORMAL
69,පාසල් දෙපාර්තමේන්තුව හංගනවාලු: ගෑස් එකෙන් ජාලය වැටීම වෙනවා. මේ සතිය ඇතුළත ඉඳන් බලපායිලු. ඇත්ත දැනගන්න ඕනේ. අද මේ මාසේ අන්තිමටටම කියලා.,DISINFO
70,අද මම ගෙදරට අසන්න සුපර්මාකට් එකට ගිහින් ඇපල් දෙකක් අරගෙන ආවා. පස්සේ පාඩම් කළා. මම ඒක share කළේ නෑ!,NORMAL
71,WHO හංගනවාලු: ගැසට් එකෙන් රෝගය පාලනය හම්බ වෙනවා. අද රෑට පෙර ඉඳන් බලපායිලු. ඒ නිසා සූදානම් වෙන්නලු. අද මේ මාසේ අන්තිමටටම කියලා! 😅,DISINFO
72,"අනේ සිරාවටම, ඔයා බූරුවා නේද? තේරුම් ගන්නකෝ. ඇති දැන් pls",HATE
73,ඔයාගේ වැඩේ හරිම අකුරු නැති—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? එපා මචං. 🧾 FYI,HATE
74,දුරකථන ජාලය ගැන කෙනෙක් සුවඳ තෙල් එකෙන් වයිරස් නැතිවීම වැඩි වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. ඇත්තටම මට සැකයි. 🙄,NORMAL
75,"‘මිරිස් එකෙන් සේවාව නවතින්න නවතී’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—මිතුරන්ගෙන් අහන්න. මම ඒක share කළේ නෑ… 📌 fact-check",NORMAL
76,වෛද්‍යවරු හංගනවාලු: SIM update එකෙන් වයිරස් නැතිවීම අඩුවෙනවා. හෙට ඉඳන් බලපායිලු! 😶 bro,DISINFO
77,"✅ අනේ සිරාවටම, ඔයා අලස නේද? තේරුම් ගන්නකෝ. තව එකක් කියන්න එපා. news",HATE
78,ඔයාගේ වැඩේ හරිම අහංකාර—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? ඇති දැන්. ok,HATE
79,ATM එකෙන් COVID cure වෙනස් වෙනවා කියලා inside info එකක් ආවාලු. ඊළඟ මාසෙ. ඒ නිසා සූදානම් වෙන්නලු… 📌,DISINFO
80,අද මම පුස්තකාලයට ගිහින් අලුත් පොතක් අරගෙන ආවා. පස්සේ වැඩ කළා. නිල නිවේදනයක් එනකම් ඉන්න එක හොඳයි.,NORMAL
81,මේ වගේ බොරු කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. fact-check,HATE
82,ඡන්ද ගැන කෙනෙක් ATM එකෙන් මතකය අඩුවීම වැඩි වෙනවා කියලා කියනවා. මට තව evidence ඕනේ 💬,NORMAL
83,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම නොදන්නා. කරදර කරන්න එපා. ok,HATE
84,අද මම බැංකුවට ගිහින් ජල බෝතල් එකක් අරගෙන ආවා. පස්සේ cleaning කළා කළා. ඇත්තටම මට සැකයි. source,NORMAL
85,"‘ලෙමන් එකෙන් ජාලය වැටීම වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—source එක බලන්න. අදට තියෙන්නේ එච්චරයි…",NORMAL
86,කෙනෙක් කියනවා ඡන්ද ප්‍රතිඵල එකෙන් මතකය අඩුවීම අඩුවෙනවා කියලා. එයාට අයත් forwarded message එකක් එකත් තිබ්බාලු. media එක දාන්නේ නැහැලු. අද මේ මාසේ අන්තිමටටම කියලා…,DISINFO
87,"අනේ සිරාවටම, ඔයා බොරුකාර නේද? තේරුම් ගන්නකෝ. නතර කරපන්. bro",HATE
88,"‘WiFi එකෙන් මිල දෙගුණ වීම වෙනස් වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—source එක බලන්න. update",NORMAL
89,🫢 කෙනෙක් කියනවා ඉඟුරු එකෙන් රෝගය පාලනය වෙනවා කියලා. එයාට අයත් comment thread එකක් එකත් තිබ්බාලු. දැනටමත් වැඩ පටන් ගෙනලු.,DISINFO
90,😶 කෙනෙක් කියනවා කහ එකෙන් COVID cure අඩුවෙනවා කියලා. එයාට අයත් pdf එකක් වගේ එකත් තිබ්බාලු. අනිවාර්යයිලු.,DISINFO
91,ඔයාගේ වැඩේ හරිම ඉවසන්න බැරි—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? මට නම් ඉවසගන්න බෑ… 🗣️ source,HATE
92,මේ වගේ cure කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. ඇති දැන්. 🙄 FYI,HATE
93,මට සැකයි ගෑස් ගැන blog එකක් එක බලලා ගැසට් එක බලන්න කරන්න හිතුවා. 🙂,NORMAL
94,මේ වගේ leak කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. එපා මචං.,HATE
95,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි—හරිම අමාරු. 😐 FYI,HATE
96,🙄 වෛද්‍ය ගැන කෙනෙක් mobile tower එකෙන් දුරකථන කට් වෙන්න වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. හෙට බලලා තීරණෙ කරමු.,NORMAL
97,"අනේ සිරාවටම, ඔයා ඉවසන්න බැරි නේද? තේරුම් ගන්නකෝ! ⚠️",HATE
98,අලුත් report එකකට අනුව bank system එකෙන් මුදල් ගන්න බැරිවීම වැඩි වෙනවා—51ක් වගේ case වෙලා තියෙනවාලු. 📌,DISINFO
99,පාසල් දෙපාර්තමේන්තුව හංගනවාලු: ගැසට් එකෙන් දුරකථන කට් වෙන්න අඩුවෙනවා. ඉදිරියට දවස් 3ක් ඇතුළත ඉඳන් බලපායිලු. media එක දාන්නේ නැහැලු. පුත්තලමටත් එනවාලු,DISINFO
100,මේ වගේ දුවන කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. නතර කරපන්! fact-check,HATE
101,WHO හංගනවාලු: ඉඟුරු එකෙන් මතකය අඩුවීම නවතී. අද රෑට පෙර ඉඳන් බලපායිලු. ඇත්ත දැනගන්න ඕනේ. අද ඉදිරියට දවස් 3ක් ඇතුළතටම කියලා. 😑,DISINFO
102,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම ඉවසන්න බැරි. තව එකක් කියන්න එපා. news,HATE
103,ඔය කියන විදුලි කප්පාදුව එකෙන් අසනීප වීම සිද්ධ වෙනවා ගැන මම දන්නෙ නැහැ; නිල ආරංචි බලමු. නිල නිවේදනයක් එනකම් ඉන්න එක හොඳයි.,NORMAL
104,වෛද්‍යවරු හංගනවාලු: කහ එකෙන් දුරකථන කට් වෙන්න සිද්ධ වෙනවා. හෙට ඉඳන් බලපායිලු. අනිවාර්යයිලු. 📰,DISINFO
105,📰 කෙනෙක් කියනවා lockdown එකෙන් අසනීප වීම වැඩි වෙනවා කියලා. එයාට අයත් audio එකක් circulate වෙලා එකත් තිබ්බාලු. දැනටමත් වැඩ පටන් ගෙනලු. FB post එකක් එකෙන්ම ආවාලු.,DISINFO
106,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි—හරිම අකුරු නැති. මට නම් ඉවසගන්න බෑ. bro,HATE
107,🧠 විද්‍යාඥයෝ හංගනවාලු: AI app එකක් එකෙන් වයිරස් නැතිවීම වැඩි වෙනවා. මේ සතිය ඇතුළත ඉඳන් බලපායිලු. ඇත්ත දැනගන්න ඕනේ. පාසල් දෙපාර්තමේන්තුව එක්ක කතා වෙලා දැනගත්තාලු.,DISINFO
108,මේ වගේ proof කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. ඇති දැන් FYI,HATE
109,මේ වගේ proof කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. මට නම් ඉවසගන්න බෑ… 📰,HATE
110,ඔයාගේ වැඩේ හරිම ඉවසන්න බැරි—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? එපා මචං. 🙄 source,HATE
111,පුත්තලම වලින් පටන් ගන්නවාලු: SMS එකෙන් රෝගය පාලනය හම්බ වෙනවා. මේ සතිය ඇතුළත.,DISINFO
112,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි—හරිම අකුරු නැති. තව එකක් කියන්න එපා. 💬 FYI,HATE
113,"‘QR code එකෙන් COVID cure හම්බ වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—official page එක බලන්න. මම ඒක share කළේ නෑ.",NORMAL
114,📰 මට තේරෙන්නේ මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. source එක බලන්න. ඉතින් බලමු?! update,NORMAL
115,මම YouTube comment එකක් එකකින් තෙල් ගැන අහලා දැන් source එක බලන්න කරන්න හිතුවා. මම ඒක share කළේ නෑ.,NORMAL
116,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා. පස්සේ පාඩම් කළා. මම ඒක share කළේ නෑ. 😮,NORMAL
117,✅ මාධ්‍ය හංගනවාලු: සුවඳ තෙල් එකෙන් වයිරස් නැතිවීම නවතී. හෙට ඉඳන් බලපායිලු. කවුරුත් කියන්නේ නැහැලු.,DISINFO
118,මට නම් කියන්න බැහැ ගෑස් ගැන YouTube comment එකක් එක බලලා ප්‍රකාශනයක් එනකම් ඉන්න කරන්න හිතුවා.,NORMAL
119,✅ අලුත් report එකකට අනුව ලෙමන් එකෙන් COVID cure වෙනස් වෙනවා—61%ක් වගේ case වෙලා තියෙනවාලු. media එක දාන්නේ නැහැලු. forum post එකක් එකෙන්ම ආවාලු.,DISINFO
120,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම නොදන්නා. source,HATE
121,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි—හරිම අහංකාර. කරදර කරන්න එපා. 🙂 news,HATE
122,📌 අද මම වැඩට ගිහින් අලුත් පොතක් අරගෙන ආවා. පස්සේ වැඩ කළා.,NORMAL
123,මේ වගේ බොරු කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. එපා මචං. FYI,HATE
124,මේ වගේ forwarded message පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. කරදර කරන්න එපා. pls,HATE
125,SMS එකෙන් මතකය අඩුවීම වෙනස් වෙනවා කියලා inside info එකක් ආවාලු. ඉදිරියට දවස් 3ක් ඇතුළත. කවුරුත් කියන්නේ නැහැලු. රත්නපුරටත් එනවාලු.,DISINFO
126,මේක දැනගන්න: සුවඳ තෙල් එකෙන් සේවාව නවතින්න වැඩි වෙනවා. chat log එකක්. දැනටමත් වැඩ පටන් ගෙනලු. බැංකුව එක්ක කතා වෙලා දැනගත්තාලු! 📌,DISINFO
127,😅 මේ වගේ proof කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. කරදර කරන්න එපා. source,HATE
128,අද මම පුස්තකාලයට ගිහින් අලුත් පොතක් අරගෙන ආවා. පස්සේ presentation එකකට සූදානම් වුණා කළා. හෙට බලලා තීරණෙ කරමු.,NORMAL
129,අද මම බැංකුවට ගිහින් අලුත් පොතක් අරගෙන ආවා. පස්සේ presentation එකකට සූදානම් වුණා කළා…,NORMAL
130,🗣️ මේ වගේ cure කතා පතුරවන්නෙ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. එපා මචං. ok,HATE
131,"‘තෙල් එකෙන් රෝගය පාලනය වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—fact-check කරන්න. අදට තියෙන්නේ එච්චරයි!",NORMAL
132,ඔයා කරන්නේ සෑම වෙලේම ගොඩක් ගැටලු. නතර කරලා බලන්න. තව එකක් කියන්න එපා. bro,HATE
133,මට තේරෙන්නේ ආනයන ගැන news clip එකක් එක බලලා ගැසට් එක බලන්න කරන්න හිතුවා. මම ඒක share කළේ නෑ.,NORMAL
134,නුවරඑලිය වලින් පටන් ගන්නවාලු: ATM එකෙන් රෝගය පාලනය හම්බ වෙනවා. ඊළඟ මාසෙ. ඉක්මනටම වෙනස් වෙයිලු. රත්නපුරටත් එනවාලු. 😐,DISINFO
135,මේක දැනගන්න: SMS එකෙන් මිල දෙගුණ වීම වෙනස් වෙනවා. chat log එකක්. කවුරුත් කියන්නේ නැහැලු. යාපනයටත් එනවාලු.,DISINFO
136,ඔයාගේ වැඩේ හරිම ඉවසන්න බැරි—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? ok,HATE
137,අද මම බැංකුවට ගිහින් පාන් එකක් අරගෙන ආවා. පස්සේ cleaning කළා කළා. ඇත්තටම මට සැකයි.,NORMAL
138,අලුත් report එකකට අනුව තෙල් එකෙන් දුරකථන කට් වෙන්න සිද්ධ වෙනවා—31kක් වගේ case වෙලා තියෙනවාලු. ඇත්ත දැනගන්න ඕනේ. 🙂,DISINFO
139,අලුත් report එකකට අනුව mobile tower එකෙන් මිල දෙගුණ වීම වෙනස් වෙනවා—56%ක් වගේ case වෙලා තියෙනවාලු. කවුරුත් කියන්නේ නැහැලු. මාධ්‍ය එක්ක කතා වෙලා දැනගත්තාලු.,DISINFO
140,විද්‍යාඥයෝ හංගනවාලු: bank system එකෙන් රෝගය පාලනය අඩුවෙනවා. ඊළඟ මාසෙ ඉඳන් බලපායිලු. ඒ නිසා සූදානම් වෙන්නලු. අද හෙටටම කියලා.,DISINFO
141,මං හිතනවා මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. ගැසට් එක බලන්න. ඇත්තටම මට සැකයි.,NORMAL
142,මට නම් කියන්න බැහැ COVID ගැන blog එකක් එක බලලා මිතුරන්ගෙන් අහන්න කරන්න හිතුවා. ඉතින් බලමු.,NORMAL
143,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම නොදන්නා. එපා මචං update,HATE
144,"අනේ සිරාවටම, ඔයා අලස නේද? තේරුම් ගන්නකෝ. නතර කරපන්. bro",HATE
145,වෛද්‍යවරු හංගනවාලු: ඡන්ද ප්‍රතිඵල එකෙන් දත්ත හොරකම් වීම වැඩි වෙනවා. හෙට ඉඳන් බලපායිලු! 🙂,DISINFO
146,⚠️ අද රෑට පෙර නුවරඑලිය පැත්තේ SMS එකෙන් ගාස්තු වැඩිවීම වෙනස් වෙනවා. voice note එකක්. ඉක්මනටම වෙනස් වෙයිලු. කොළඹටත් එනවාලු.,DISINFO
147,ඔය කියන mobile tower එකෙන් මිල දෙගුණ වීම වැඩි වෙනවා ගැන මම දන්නෙ නැහැ; නිල ආරංචි බලමු…,NORMAL
148,lockdown එකෙන් අසනීප වීම වෙනස් වෙනවා කියලා inside info එකක් ආවාලු. මේ මාසේ අන්තිමට. media එක දාන්නේ නැහැලු,DISINFO
149,ඔයාගේ කතා අහලා ඉන්න බෑ—ඒකෙ කිසිම තේරුමක් නෑ. මට නම් ඉවසගන්න බෑ! ok,HATE
150,මගේ දවසම خراب කරලා දැම්මා. ඔයාගේ වැඩේ හරිම අහංකාර. ඇති දැන්. 🙂 update,HATE
151,අලුත් report එකකට අනුව bank system එකෙන් ජාලය වැටීම වැඩි වෙනවා—44ක් වගේ case වෙලා තියෙනවාලු. bro,DISINFO
