id,text,label
36,🧠 අදම දැනගන්න: ඡන්ද ප්‍රතිඵල එකෙන් ආරක්ෂාව 100% වැඩි වෙනවා. pdf එකක් කියලා දාලා තිබ්බා. කවුරුත් නොකියන නිසා ඔයාලට කියනවා!!,DISINFO
37,තෙල් ගැන කෙනෙක් තේ එකෙන් ජාලය වැටීම නවත්වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. මට තවත් තොරතුරු හොයන්න වෙනවා.,NORMAL
38,"කෙනෙක් සුදුළූණු එකෙන් රෝගය පාලනය නවත්වෙනවා කියලා කියනවා, මම share නොකරම fact-check කරන්න කළා. මට දැනට තියෙන්නේ සැකයක් විතරයි…",NORMAL
39,ICTA හංගනවාලු: ලෙමන් එකෙන් ආරක්ෂාව 100% වැඩි වෙනවා. අද රෑට පෙර ඉඳන් බලපායිලු. WhatsApp message එකක් එකෙන්ම ආවාලු.,DISINFO
40,බලන්න ඔයා අලස නේද? මෙච්චර explain කළාමත් තේරෙන්නෙ නැද්ද? අද රෑට පෙරටවත් මේව නවත්තන්න.,HATE
41,සර්කාරය හංගනවාලු: ලෙමන් එකෙන් මුදල් ගන්න බැරිවීම ඇරඹෙනවා. ඉදිරියට දවස් 3ක් ඇතුළත ඉඳන් බලපායිලු. මාතරටත් එනවාලු.,DISINFO
42,ඡන්ද ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අකුරු නැති. වැඩේ හරිට කරන්න. 🙂,HATE
43,මේක විශ්වාස කරන්න: lockdown එකෙන් වයිරස් නැතිවීම වැඩි වෙනවා. (source: anonymous) වීඩියෝ clip එකක්. ගාල්ලටත් එනවාලු. 💬,DISINFO
44,"‘5G එකෙන් සේවාව නවත්වන එක අඩුවෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—source එක බලන්න. හෙට බලලා තීරණෙ කරමු",NORMAL
45,ඉදිරියට දවස් 3ක් ඇතුළත කලුතර පැත්තේ bank system එකෙන් ජාලය වැටීම වෙනවා. forwarded message එකක් තිබ්බාලු. 📌 bro,DISINFO
46,"කෙනෙක් ATM එකෙන් ආරක්ෂාව 100% නවත්වෙනවා කියලා කියනවා, මම share නොකරම source එක බලන්න කළා.",NORMAL
47,අද බැංකුවට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම බූරුවා. මට නම් ඉවසගන්න බෑ.,HATE
48,අද මම කැම්පස් එකට ගිහින් දවල් කෑම අරගෙන ආවා. පස්සේ project එකක් කළා. 📰,NORMAL
49,මේක විශ්වාස කරන්න: ඡන්ද ප්‍රතිඵල එකෙන් සේවාව නවත්වන එක වැඩි වෙනවා. (source: anonymous) වීඩියෝ clip එකක්. නිලධාරීන් එක්ක කතා වෙලා දැනගත්තාලු!,DISINFO
50,අද ඔෆිස් එකට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම හිතක් නැති. තව එකක් කියන්න එපා. 405 වතාවක් කියන්න ඕනේද! 😶,HATE
51,අදම දැනගන්න: mobile tower එකෙන් රෝගය පාලනය වෙනවා. pdf එකක් කියලා දාලා තිබ්බා. පුවත් ලිපියක් එකෙන්ම ආවාලු.,DISINFO
52,AI ගැන කෙනෙක් ඡන්ද ප්‍රතිඵල එකෙන් වයිරස් නැතිවීම අඩුවෙනවා කියලා කියනවා. මට තව evidence ඕනේ.,NORMAL
53,අලුත් report එකකට අනුව ඡන්ද ප්‍රතිඵල එකෙන් මිල දෙගුණ වීම වෙනස් වෙනවා—128kක් වගේ සිද්ධි වෙලා තියෙනවාලු…,DISINFO
54,අහන්න බොරුකාර වගේ හැසිරෙන්න එපා—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? 356 වතාවක් කියන්න ඕනේද?,HATE
55,🧠 අද වැඩට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම නොදන්නා. අඩුම තරමින් උත්සාහ කරන්න. ටිකක් හිතලා පස්සේ කතා කරන්න.,HATE
56,අනේ ජඩ වගේ හැසිරෙන්න එපා—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? කෑගල්ල වගේ තැනකත් මේව කියනවද. 🧠,HATE
57,YouTube comment එකක් එකේ තිබ්බා: SIM එකෙන් COVID cure ඇරඹෙනවා. ඒක delete කරනවාලු. මාතරටත් එනවාලු.,DISINFO
58,"කෙනෙක් ඉඟුරු එකෙන් සේවාව නවත්වන එක අඩුවෙනවා කියලා කියනවා, මම share නොකරම source එක බලන්න කළා. නිල ආරංචි බලමු.",NORMAL
59,"‘5G එකෙන් ආරක්ෂාව 100% වෙනස් වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—official page එක බලන්න. මට තවත් තොරතුරු හොයන්න වෙනවා.",NORMAL
60,අනේ cure කතා කියලා බය කරලා හරි යන්නේ නෑ. ලජ්ජා නැද්ද? ඔය වැඩ නවත්තන්න. අනිද්දාටවත් මේව නවත්තන්න!,HATE
61,අද කැම්පස් එකට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම ජඩ. ඔයාට ලජ්ජා නැද්ද? බදුල්ල වගේ තැනකත් මේව කියනවද? imo,HATE
62,"‘SIM එකෙන් වයිරස් නැතිවීම බලපානවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—තවත් තහවුරු කරගන්න.",NORMAL
63,කැම්පස් ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අකුරු නැති. අඩුම තරමින් උත්සාහ කරන්න. ටිකක් හිතලා පස්සේ කතා කරන්න…,HATE
64,🫠 මහනුවර වලින් පටන් ගන්නවාලු: තෙල් එකෙන් නව නීතියක් එන එක සිද්ධ වෙනවා. ඊළඟ සති දෙකේ දී 379ක් වගේ වෙනවාලු. අදට change වෙනවාලු.,DISINFO
65,police හංගනවාලු: SIM එකෙන් නව නීතියක් එන එක බලපානවා. අද රෑට පෙර ඉඳන් බලපායිලු. කවුරුත් නොකියන නිසා ඔයාලට කියනවා.,DISINFO
66,මේක විශ්වාස කරන්න: SIM එකෙන් මතකය අඩුවීම වෙනස් වෙනවා. (source: anonymous) audio එකක්. Telegram group එකක් එකෙන්ම ආවාලු. 🔍,DISINFO
67,අපරාධ ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අනර්ථ. ඔය වැඩ නවත්තන්න,HATE
68,අදම දැනගන්න: ඡන්ද ප්‍රතිඵල එකෙන් ආරක්ෂාව 100% වෙනස් වෙනවා. voice note එකක් කියලා දාලා තිබ්බා. 💬,DISINFO
69,police හංගනවාලු: මිරිස් එකෙන් මුදල් ගන්න බැරිවීම බලපානවා. මේ සතිය ඇතුළත ඉඳන් බලපායිලු… 🙄,DISINFO
70,මේ මාසේ අන්තිමට කලුතර පැත්තේ තෙල් එකෙන් ජාලය වැටීම සිද්ධ වෙනවා. pdf එකක් තිබ්බාලු. කවුරුත් නොකියන නිසා ඔයාලට කියනවා.,DISINFO
71,"කෙනෙක් lockdown එකෙන් COVID cure ඇරඹෙනවා කියලා කියනවා, මම share නොකරම තවත් තහවුරු කරගන්න කළා. 😶",NORMAL
72,YouTube comment එකක් එකේ තිබ්බා: ඡන්ද ප්‍රතිඵල එකෙන් ජාලය වැටීම වෙනවා. ඒක delete කරනවාලු. WHO එක්ක කතා වෙලා දැනගත්තාලු,DISINFO
73,මචං leak කතා කියලා බය කරලා හරි යන්නේ නෑ. ලජ්ජා නැද්ද? ඔය වැඩ නවත්තන්න!! source,HATE
74,"කෙනෙක් ATM එකෙන් මතකය අඩුවීම වැඩි වෙනවා කියලා කියනවා, මම share නොකරම source එක බලන්න කළා. මට දැනට තියෙන්නේ සැකයක් විතරයි. 💬 fact-check",NORMAL
75,මචං අකුරු නැති වගේ හැසිරෙන්න එපා—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? කෑගල්ල වගේ තැනකත් මේව කියනවද,HATE
76,බදුල්ල වලින් පටන් ගන්නවාලු: ATM එකෙන් රෝගය පාලනය සිද්ධ වෙනවා. අද දී 530ක් වගේ වෙනවාලු. 😶,DISINFO
77,අහන්න ඔයා අහංකාර නේද? මෙච්චර explain කළාමත් තේරෙන්නෙ නැද්ද? මේ සතිය ඇතුළතටවත් මේව නවත්තන්න. 😶,HATE
78,ICTA හංගනවාලු: ATM එකෙන් රෝගය පාලනය සිද්ධ වෙනවා. ඊළඟ සති දෙකේ ඉඳන් බලපායිලු.,DISINFO
79,අදම දැනගන්න: lockdown එකෙන් මිල දෙගුණ වීම වැඩි වෙනවා. pdf එකක් කියලා දාලා තිබ්බා. ඉදිරියට දවස් 3ක් ඇතුළතට change වෙනවාලු. 🙂,DISINFO
80,අදම දැනගන්න: මිරිස් එකෙන් වයිරස් නැතිවීම වැඩි වෙනවා. forwarded message එකක් කියලා දාලා තිබ්බා. WHO එක්ක කතා වෙලා දැනගත්තාලු?! 😐 fact-check,DISINFO
81,අද පුස්තකාලයට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම ජඩ. ඔය වැඩ නවත්තන්න.,HATE
82,😅 ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි. පිස්සු ගතිය අඩු කරගන්න. ඔයාට ලජ්ජා නැද්ද.,HATE
83,අදම දැනගන්න: ඉඟුරු එකෙන් ආරක්ෂාව 100% වෙනස් වෙනවා. comment thread එකක් කියලා දාලා තිබ්බා… 📌,DISINFO
84,අද බැංකුවට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම අහංකාර. නතර කරපන්. 83% වතාවක් කියන්න ඕනේද? 📌,HATE
85,🔍 මේක විශ්වාස කරන්න: තෙල් එකෙන් නව නීතියක් එන එක බලපානවා. (source: anonymous) forwarded message එකක්.,DISINFO
86,YouTube comment එකක් එකේ තිබ්බා: තේ එකෙන් COVID cure වැඩි වෙනවා. ඒක delete කරනවාලු. WhatsApp message එකක් එකෙන්ම ආවාලු 📰 imo,DISINFO
87,මේ සතිය ඇතුළත කලුතර පැත්තේ තෙල් එකෙන් මිල දෙගුණ වීම නවත්වෙනවා. screen shot එකක් තිබ්බාලු. 🙄,DISINFO
88,🫠 හෙට කෑගල්ල පැත්තේ 5G එකෙන් රෝගය පාලනය අඩුවෙනවා. pdf එකක් තිබ්බාලු. police එක්ක කතා වෙලා දැනගත්තාලු.,DISINFO
89,සර්කාරය හංගනවාලු: තෙල් එකෙන් නව නීතියක් එන එක ඇරඹෙනවා. හෙට ඉඳන් බලපායිලු. YouTube comment එකක් එකෙන්ම ආවාලු. 😅,DISINFO
90,මට හිතෙන්නේ කැම්පස් ගැන blog එකක් එක බලලා නිල නිවේදනය බලන්න කරන්න හිතුවා. මට දැනට තියෙන්නේ සැකයක් විතරයි!,NORMAL
91,COVID ගැන කෙනෙක් ඡන්ද ප්‍රතිඵල එකෙන් COVID cure ඇරඹෙනවා කියලා කියනවා. මට තව evidence ඕනේ. 🙂,NORMAL
92,ඔයාගේ කතා අහලා ඉන්න බෑ—ඒකෙ කිසිම තේරුමක් නෑ. තව එකක් කියන්න එපා. 162 වතාවක් කියන්න ඕනේද! 🧠,HATE
93,අදම දැනගන්න: lockdown එකෙන් සේවාව නවත්වන එක සිද්ධ වෙනවා. pdf එකක් කියලා දාලා තිබ්බා?! 😶,DISINFO
94,ඒක වෙන්න පුළුවන් මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. තවත් තහවුරු කරගන්න.,NORMAL
95,"‘mobile tower එකෙන් සේවාව නවත්වන එක ඇරඹෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—official page එක බලන්න. හෙට බලලා තීරණෙ කරමු 🧠",NORMAL
96,ඡන්ද ගැන කෙනෙක් තෙල් එකෙන් රෝගය පාලනය අඩුවෙනවා කියලා කියනවා. මට තව evidence ඕනේ. මම ඒක share කළේ නෑ! 🧾 fyi,NORMAL
97,🧠 AI ගැන කෙනෙක් තේ එකෙන් නව නීතියක් එන එක වෙනස් වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. කාලෙටම බලමු.,NORMAL
98,මේක විශ්වාස කරන්න: විදුලි කප්පාදුව එකෙන් මුදල් ගන්න බැරිවීම අඩුවෙනවා. (source: anonymous) වීඩියෝ clip එකක්. කවුරුත් නොකියන නිසා ඔයාලට කියනවා!!,DISINFO
99,ඒක වෙන්න පුළුවන් මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. source එක බලන්න. කාලෙටම බලමු. bro,NORMAL
100,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි. අලස ගතිය අඩු කරගන්න. කරදර කරන්න එපා. ටිකක් හිතලා පස්සේ කතා කරන්න.,HATE
101,මට පේන්නේ ඡන්ද ගැන WhatsApp message එකක් එක බලලා fact-check කරන්න කරන්න හිතුවා. කාලෙටම බලමු…,NORMAL
102,කොළඹ වලින් පටන් ගන්නවාලු: SIM එකෙන් මිල දෙගුණ වීම වෙනස් වෙනවා. අනිද්දා දී 222ක් වගේ වෙනවාලු. 🧠,DISINFO
103,"කෙනෙක් සුදුළූණු එකෙන් මිල දෙගුණ වීම සිද්ධ වෙනවා කියලා කියනවා, මම share නොකරම තවත් තහවුරු කරගන්න කළා!! 🙄",NORMAL
104,අද ඔෆිස් එකට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම බූරුවා. වැඩේ හරිට කරන්න…,HATE
105,අහන්න ඔයා බූරුවා නේද? මෙච්චර explain කළාමත් තේරෙන්නෙ නැද්ද? 215k වතාවක් කියන්න ඕනේද…,HATE
106,යාපනය වලින් පටන් ගන්නවාලු: සුදුළූණු එකෙන් ජාලය වැටීම වැඩි වෙනවා. මේ මාසේ අන්තිමට දී 792ක් වගේ වෙනවාලු. ඉදිරියට දවස් 3ක් ඇතුළතට change වෙනවාලු.,DISINFO
107,අලුත් report එකකට අනුව ඡන්ද ප්‍රතිඵල එකෙන් මිල දෙගුණ වීම නවත්වෙනවා—25kක් වගේ සිද්ධි වෙලා තියෙනවාලු. කවුරුත් නොකියන නිසා ඔයාලට කියනවා… ⚠️,DISINFO
108,💬 මට නම් කියන්න බැහැ කැම්පස් ගැන Telegram group එකක් එක බලලා විස්තර හොයන්න කරන්න හිතුවා. කාලෙටම බලමු.,NORMAL
109,රැකියාව ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අනර්ථ. වැඩේ හරිට කරන්න. කලුතර වගේ තැනකත් මේව කියනවද! 🤔 fyi,HATE
110,blog එකක් එකේ තිබ්බා: 5G එකෙන් නව නීතියක් එන එක ඇරඹෙනවා. ඒක delete කරනවාලු. 😶 imo,DISINFO
111,"‘passport එකෙන් ජාලය වැටීම වෙනස් වෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—fact-check කරන්න! 🧾 bro",NORMAL
112,"‘ඉඟුරු එකෙන් වයිරස් නැතිවීම අඩුවෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—source එක බලන්න. මට දැනට තියෙන්නේ සැකයක් විතරයි! 🙂",NORMAL
113,ඒක වෙන්න පුළුවන් පවුල ගැන YouTube comment එකක් එක බලලා fact-check කරන්න කරන්න හිතුවා. මම ඒක share කළේ නෑ! 🫠,NORMAL
114,ආර්ථිකය ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අලස. ඔයාට ලජ්ජා නැද්ද? 668 වතාවක් කියන්න ඕනේද?,HATE
115,අද මම කඩේට ගිහින් ජල බෝතල් එකක් අරගෙන ආවා. පස්සේ විවේක ගන්න කළා. නිල ආරංචි බලමු… 🧠,NORMAL
116,"‘තෙල් එකෙන් ආරක්ෂාව 100% අඩුවෙනවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—fact-check කරන්න. මම ඒක share කළේ නෑ. 🔍",NORMAL
117,අද කැම්පස් එකට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම අලස. ඔයාට ලජ්ජා නැද්ද!,HATE
118,මේ වගේ cure කතා දමන්නේ නැතුව ඉන්න. ටිකක් හිතලා කතා කරලා බලන්න. මට නම් ඉවසගන්න බෑ. 636 වතාවක් කියන්න ඕනේද?,HATE
119,අද කඩේට ගිය වෙලේත් ඔයාගේ attitude එක දැක්කා—හරිම අලස. වැඩේ හරිට කරන්න. 😑,HATE
120,මේක විශ්වාස කරන්න: ඉඟුරු එකෙන් COVID cure බලපානවා. (source: anonymous) screen shot එකක්!! update,DISINFO
121,අදම දැනගන්න: 5G එකෙන් ආරක්ෂාව 100% සිද්ධ වෙනවා. pdf එකක් කියලා දාලා තිබ්බා. කවුරුත් නොකියන නිසා ඔයාලට කියනවා!!,DISINFO
122,බලන්න leak කතා කියලා බය කරලා හරි යන්නේ නෑ. ලජ්ජා නැද්ද? වැඩේ හරිට කරන්න. ටිකක් හිතලා පස්සේ කතා කරන්න.,HATE
123,මට හිතෙන්නේ අද තෙල් update එකක් තිබ්බා. මම note එකක් ලියාගත්තා. කාලෙටම බලමු.,NORMAL
124,"‘ලෙමන් එකෙන් ආරක්ෂාව 100% බලපානවා’ කියලා දාපු post එකක් දැක්කා, ඒක confirm නෙවෙයි—නිල නිවේදනය බලන්න. 🙂",NORMAL
125,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි. අස්ථිර ගතිය අඩු කරගන්න. මට නම් ඉවසගන්න බෑ. ඉදිරියට දවස් 3ක් ඇතුළතටවත් මේව නවත්තන්න. 💬,HATE
126,මට සැකයි මේ වගේ කතා ගැන ඉක්මනට තීරණ නොගන්න එක හොඳයි. source එක බලන්න. හෙට බලලා තීරණෙ කරමු…,NORMAL
127,යාපනය වලින් පටන් ගන්නවාලු: සුදුළූණු එකෙන් සේවාව නවත්වන එක සිද්ධ වෙනවා. හෙට දී 581ක් වගේ වෙනවාලු,DISINFO
128,අහන්න බොරුකාර වගේ හැසිරෙන්න එපා—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? මාතර වගේ තැනකත් මේව කියනවද?! ✅,HATE
129,ඉදිරියට දවස් 3ක් ඇතුළත අනුරාධපුර පැත්තේ මිරිස් එකෙන් COVID cure වෙනස් වෙනවා. screen shot එකක් තිබ්බාලු.,DISINFO
130,🔍 අලුත් report එකකට අනුව මිරිස් එකෙන් මතකය අඩුවීම වැඩි වෙනවා—46ක් වගේ සිද්ධි වෙලා තියෙනවාලු. පුවත් ලිපියක් එකෙන්ම ආවාලු update,DISINFO
131,ඊළඟ සති දෙකේ කලුතර පැත්තේ ගෑස් එකෙන් මතකය අඩුවීම නවත්වෙනවා. pdf එකක් තිබ්බාලු. කවුරුත් නොකියන නිසා ඔයාලට කියනවා.,DISINFO
132,🧾 අදම දැනගන්න: bank system එකෙන් මිල දෙගුණ වීම වෙනවා. screen shot එකක් කියලා දාලා තිබ්බා. නිලධාරීන් එක්ක කතා වෙලා දැනගත්තාලු.,DISINFO
133,මහනුවර වලින් පටන් ගන්නවාලු: lockdown එකෙන් මතකය අඩුවීම වෙනස් වෙනවා. මේ මාසේ අන්තිමට දී 54ක් වගේ වෙනවාලු. 😅,DISINFO
134,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි. පිස්සු ගතිය අඩු කරගන්න. ඔය වැඩ නවත්තන්න. ටිකක් හිතලා පස්සේ කතා කරන්න.,HATE
135,news clip එකක් එකේ තිබ්බා: ගෑස් එකෙන් මුදල් ගන්න බැරිවීම නවත්වෙනවා. ඒක delete කරනවාලු. කවුරුත් නොකියන නිසා ඔයාලට කියනවා. 🔍,DISINFO
136,අහන්න අහංකාර වගේ හැසිරෙන්න එපා—මෙහෙම basic දේවල්වත් කරගන්න බැරිද? ඉදිරියට දවස් 3ක් ඇතුළතටවත් මේව නවත්තන්න?!,HATE
137,ගෑස් ගැනත් මෙහෙම බොරු දාන්නෙ? හරිම අහංකාර. අඩුම තරමින් උත්සාහ කරන්න. මේ මාසේ අන්තිමටටවත් මේව නවත්තන්න!! 🙄,HATE
138,මේක විශ්වාස කරන්න: ATM එකෙන් රෝගය පාලනය වෙනවා. (source: anonymous) වීඩියෝ clip එකක්! 🫠 pls,DISINFO
139,ඔයා වගේ අය එක්ක වැඩ කරන්නේ දුෂ්කරයි. හිතක් නැති ගතිය අඩු කරගන්න. කරදර කරන්න එපා. 701 වතාවක් කියන්න ඕනේද! 🗣️,HATE
140,විදුලි කප්පාදුව ගැන කෙනෙක් විදුලි කප්පාදුව එකෙන් COVID cure ඇරඹෙනවා කියලා කියනවා. මට තව evidence ඕනේ. කාලෙටම බලමු fact-check,NORMAL
141,COVID ගැන කෙනෙක් තේ එකෙන් ජාලය වැටීම සිද්ධ වෙනවා කියලා කියනවා. මට තව evidence ඕනේ. හෙට බලලා තීරණෙ කරමු.,NORMAL
