post_id,text,tokens,rationales,label,rationales_list,hate word,Hate
1125372395831750656,මේ පකයින්ට රැක් එක උඩ බෑග් තියන්න එපා කියන්න කියන්න තියනවා. මොන කාලකණ්ණි ද මුන්.,මේ පකයින්ට රැක් එක උඩ බෑග් තියන්න එපා කියන්න කියන්න තියනවා . මොන කාලකණ්ණි ද මුන් .,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","පකයින්ට, කාලකණ්ණි",1
837944502962659328,"@USER like this #සදුන්_අයියා# #හෑශ්_ලකුණු# #හැම# පැත්තෙන්ම  අෆේ අම්මා කියන්නා වගේ මේක ""සිරි ලංකාව යකෝ""","@USER like this # සදුන්_අයියා # # හෑශ්_ලකුණු # # හැම # පැත්තෙන්ම අෆේ අම්මා කියන්නා වගේ මේක "" සිරි ලංකාව යකෝ """,[],NOT,[],,0
1294167785661243392,@USER වර්තමාන තත්වය නිසා එක්සත් ජාතික පක්ෂයට සජිත් නායකත්වය අවශ්‍ය විය යුතුය.,@USER වර්තමාන තත්වය නිසා එක්සත් ජාතික පක්ෂයට සජිත් නායකත්වය අවශ්‍ය විය යුතුය .,[],NOT,[],,0
1135488159968505856,"@USER ,  @USER  @USER කොහෙද යන අවජාතක බැල්ලියෙක්.","@USER , @USER @USER කොහෙද යන අවජාතක බැල්ලියෙක් .","[0, 0, 0, 0, 0, 0, 1, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 1, 1, 0]","අවජාතක, බැල්ලියෙක්",1
1392845303888302083,"@USER ,  @USER  @USER බය වෙන්න එපා අපි සපෝර්ට් එක දෙන්නම්. උඹ කරන් පලයන්. අපි ඉන්නවා ඔ්න දේකට.","@USER , @USER @USER බය වෙන්න එපා අපි සපෝර්ට් එක දෙන්නම් . උඹ කරන් පලයන් . අපි ඉන්නවා ඔ්න දේකට .",[],NOT,[],,0
900732629967806464,@USER  @USER තෝ ගංජා ගහලද,@USER @USER තෝ ගංජා ගහලද,[],NOT,[],,0
1230357091384221698,@USER බත් කට හිර උනා ඔයි,@USER බත් කට හිර උනා ඔයි,[],NOT,[],,0
1124287693444091905,@USER  @USER    යකෝ මේ පුක කොහෙද හිටියේ දැක්කේ නෑ කාලෙකින්.,@USER @USER යකෝ මේ පුක කොහෙද හිටියේ දැක්කේ නෑ කාලෙකින් .,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",පුක,1
931504684598288384,සක්කිලි වැඩ මහත්තයො ඕව. මිනිහෙකුට නිදහසේ හිනා වෙන්ඩ නෑනේ  ටෞකන්ඩ,සක්කිලි වැඩ මහත්තයො ඕව. මිනිහෙකුට නිදහසේ හිනා වෙන්ඩ නෑනේ ටෞකන්ඩ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",OFF,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","සක්කිලි, ටෞකන්ඩ",1
1468170636442755088,@USER අම්ම ගේ ආශාවට...... සාදු කෙනෙක් වෙලා .,@USER අම්ම ගේ ආශාවට . . . . . . සාදු කෙනෙක් වෙලා .,[],NOT,[],,0
1038829529802756096,"@USER ,  @USER  @USER අනේ පුක. දැක්ක වෙලේ තමා පකෝ mention කරලම දැම්මෙ. SS දැම්මෙ ඕව නෝන්ඩි වෙලා යද්දි delete වෙන නිසා.","@USER , @USER @USER අනේ පුක . දැක්ක වෙලේ තමා පකෝ mention කරලම දැම්මෙ . SS දැම්මෙ ඕව නෝන්ඩි වෙලා යද්දි delete වෙන නිසා .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පුක, පකෝ",1
1168887674582831104,@USER කෝ ඉතින් ඔයාගෙ කෑල්ල,@USER කෝ ඉතින් ඔයාගෙ කෑල්ල,[],NOT,[],,0
1195952931947704322,@USER දැන් වත් පුක නොදී තොලොන්චි වෙලා පල අවජාතක සමනල පොන්නයා...,@USER දැන් වත් පුක නොදී තොලොන්චි වෙලා පල අවජාතක සමනල පොන්නයා . . .,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",OFF,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","පුක, අවජාතක, සමනල, පොන්නයා",1
762948397200400385,‍යකෝව්ව්ව් රස්තියාදු ගහපු පලියට කවුරුත් කුඩු කාරයෙක් වෙන්නෙ නෑ ඇයි බන් මේක මේ අපේ ගමේ ඉන්න චීත්ත අදින ගෑණු ටිකට තෙරෙන්නෙ නැත්තෙ  #පිස්සා,‍යකෝව්ව්ව් රස්තියාදු ගහපු පලියට කවුරුත් කුඩු කාරයෙක් වෙන්නෙ නෑ ඇයි බන් මේක මේ අපේ ගමේ ඉන්න චීත්ත අදින ගෑණු ටිකට තෙරෙන්නෙ නැත්තෙ # පිස්සා,[],NOT,[],,0
1269431241071136770,@USER  @USER  @USER  @USER  @USER  @USER  @USER   කවුද මේ හූල් කියන්නේ ... දේශදොහියෙකි URL අප මාතෘ භුමිය විනාශ කිරිමට මාන බලන LTTE මහා මොලකරැය,@USER @USER @USER @USER @USER @USER @USER කවුද මේ හූල් කියන්නේ . . . දේශදොහියෙකි URL අප මාතෘ භුමිය විනාශ කිරිමට මාන බලන LTTE මහා මොලකරැය,[],NOT,[],,0
983602921337061381,"@USER ,  @USER  @USER ඇයි දෙයියනේ මගෙ කටට එන වචන ටික මෙතන ටයිප් කරන්න බැරි","@USER , @USER @USER ඇයි දෙයියනේ මගෙ කටට එන වචන ටික මෙතන ටයිප් කරන්න බැරි",[],NOT,[],,0
1480942441800904704,@USER නොදකින් රට කාපු සිරා,@USER නොදකින් රට කාපු සිරා,"[0, 1, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0]",නොදකින්,1
941713965247279104,""" අපට බෙදලා අනලා කවන්නත් පුලුවන් ඒත් ගිලින්න කියලා කටට අනින්න බැ""  මැකො",""" අපට බෙදලා අනලා කවන්නත් පුලුවන් ඒත් ගිලින්න කියලා කටට අනින්න බැ "" මැකො",[],NOT,[],,0
582583977376030720,සමහර විට අර ඉංගිරිස් ෆිල්ම් වල වගේ කටට කටතියලා අර ලමයාගේ බඩට වෙන ලමේක් හුලං පිම්බුවාද දන් නැහැ.,සමහර විට අර ඉංගිරිස් ෆිල්ම් වල වගේ කටට කටතියලා අර ලමයාගේ බඩට වෙන ලමේක් හුලං පිම්බුවාද දන් නැහැ .,[],NOT,[],,0
1104764927061970944,@USER නැ නැ බොල මටත් මේ සීන් එකට කැමති කෙල්ලෙක් එක්ක affair එකක් තිබුනා ඒකි වෙන කෙල්ලෙක් එක්ක සෙට් වෙන්න කලින් ඒම වුනාම කොල්ලෝ පෙන්නන්නම බැ,@USER නැ නැ බොල මටත් මේ සීන් එකට කැමති කෙල්ලෙක් එක්ක affair එකක් තිබුනා ඒකි වෙන කෙල්ලෙක් එක්ක සෙට් වෙන්න කලින් ඒම වුනාම කොල්ලෝ පෙන්නන්නම බැ,[],NOT,[],,0
1225164167440740355,මම හිතුවේ මුසික් විඩියෝ එකක් කියලා...  බලනකොට මේ ගොං හරකා දේශපාලනයට කරන්න හදනවා.මේකට තමා පසුගිය දවස් වල දැගලුවේ...,මම හිතුවේ මුසික් විඩියෝ එකක් කියලා . . . බලනකොට මේ ගොං හරකා දේශපාලනයට කරන්න හදනවා . මේකට තමා පසුගිය දවස් වල දැගලුවේ . . .,[],NOT,[],,0
1069922121952808961,@USER රනිල් අගමැති කෙරුවොත් කිව්වා වගේ පැය 2න් ගෙදර යන්න වෙනවනේ...,@USER රනිල් අගමැති කෙරුවොත් කිව්වා වගේ පැය 2න් ගෙදර යන්න වෙනවනේ . . .,[],NOT,[],,0
1250752309455396870,"අම්මා කියනව පෝන් ඇප් එකක් තියේලු ප්‍රපෝසල් තියන ටින්ඩර කියල,අල්ලපු ගෙදර කොල්ල බැදල තියෙන්නෙත් ඒකෙන් හොයාගත්ත ගෑනු ලමෙක්ලු, මම ඉතින් දන්නෙ නෑ වගේ පරන ප්‍රොපයිල් එකෙන් ගිහින් බැලුව. ඇත්තනේ යකෝ දැන් ඒකේ කෙල්ලො ඔක්කොම Serious Relationship Only! අපරාදේ ඕයි මංගල කිංකිනි එකට දෙන සල්ලි","අම්මා කියනව පෝන් ඇප් එකක් තියේලු ප්‍රපෝසල් තියන ටින්ඩර කියල , අල්ලපු ගෙදර කොල්ල බැදල තියෙන්නෙත් ඒකෙන් හොයාගත්ත ගෑනු ලමෙක්ලු , මම ඉතින් දන්නෙ නෑ වගේ පරන ප්‍රොපයිල් එකෙන් ගිහින් බැලුව. ඇත්තනේ යකෝ දැන් ඒකේ කෙල්ලො ඔක්කොම Serious Relationship Only ! අපරාදේ ඕයි මංගල කිංකිනි එකට දෙන සල්ලි",[],NOT,[],,0
612127472113446913,@USER @USER  බණ්ඩා අරෙහෙ මෙහේ යනෝ මට තමා නැන්දා කෝල් කරන්නේ රෙද්ද.  @USER  @USER  @USER  @USER  @USER,@USER @USER බණ්ඩා අරෙහෙ මෙහේ යනෝ මට තමා නැන්දා කෝල් කරන්නේ රෙද්ද . @USER @USER @USER @USER @USER,[],NOT,[],,0
825728104861671425,අද සැට් උන ඥාති වෙන ලලනා ඩබලකගෙ ඇදුම් ගැන දෙයක් හරු බසෙන් පයිය අකාට කිව්වම ඌ අරුන්ට කියනව'කනට ඇහෙන්න කතානොකරන උන්ට තමයි ජරා කටවල් තියෙන්නෙ',අද සැට් උන ඥාති වෙන ලලනා ඩබලකගෙ ඇදුම් ගැන දෙයක් හරු බසෙන් පයිය අකාට කිව්වම ඌ අරුන්ට කියනව ' කනට ඇහෙන්න කතානොකරන උන්ට තමයි ජරා කටවල් තියෙන්නෙ ',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",පයිය,1
988623925918625792,ඉන්දියාවේ ජම්මු කාෂ්මීර් වල නරේන්ද්‍ර මෝදිට වඩා පිළිගැනීමක් තියනවනේ යකෝ නාමල් රාජපක්ෂට. අර ගොලෑ සෙට් එක එංගලන්තේ CHOGM ගිහින් හදාගත්ත PR එකට වඩා PR එකක් මේ හාදයා ඉන්දියාවේ කදුකර ප්‍රාන්තෙකට ගිහින් හදාගන්නවා. Well done  @USER  1,ඉන්දියාවේ ජම්මු කාෂ්මීර් වල නරේන්ද්‍ර මෝදිට වඩා පිළිගැනීමක් තියනවනේ යකෝ නාමල් රාජපක්ෂට . අර ගොලෑ සෙට් එක එංගලන්තේ CHOGM ගිහින් හදාගත්ත PR එකට වඩා PR එකක් මේ හාදයා ඉන්දියාවේ කදුකර ප්‍රාන්තෙකට ගිහින් හදාගන්නවා . Well done @USER 1,[],NOT,[],,0
1343955679816511489,අඩො DP එක පට්ට   @USER,අඩො DP එක පට්ට @USER,[],NOT,[],,0
1297359265460453377,"සුබ උදෑසනක් ලැබුවෙ නෑ හෙන කාලෙකින් මට,","සුබ උදෑසනක් ලැබුවෙ නෑ හෙන කාලෙකින් මට ,",[],NOT,[],,0
1217424927147556864,"අළුත් ආණ්ඩුවක් ආවම ලංකාවෙ උංට මුලින්ම පෙන්නන පුක තමයි,  PAYPAL","අළුත් ආණ්ඩුවක් ආවම ලංකාවෙ උංට මුලින්ම පෙන්නන පුක තමයි , PAYPAL","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",පුක,1
1397857361985884164,නැවේ ලීක් එක මුලදි කටාර් සහ ඉන්දීය වරායවල් වලට ඉන්ෆෝම් කරද්දි ඔවුන් ඒක රටේ වරායවල් බාරගන්න ප්‍රතික්ෂේප කරපු නිසා දුප්පත් අපිට කොරේ පිටට මරේ කියල කෙලඋනේ..  වන්දි නෙවෙයි මොන ලබ්බ ගත්තත් පරිසර හානියේ බලපෑම,නැවේ ලීක් එක මුලදි කටාර් සහ ඉන්දීය වරායවල් වලට ඉන්ෆෝම් කරද්දි ඔවුන් ඒක රටේ වරායවල් බාරගන්න ප්‍රතික්ෂේප කරපු නිසා දුප්පත් අපිට කොරේ පිටට මරේ කියල කෙලඋනේ . . වන්දි නෙවෙයි මොන ලබ්බ ගත්තත් පරිසර හානියේ බලපෑම,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ලබ්බ,1
1223209784385712128,@USER  @USER දැන් තෝ one minute silence එකක් දුන්නේ..ඒ වගේ දීහන්කො ඉතින් shoutout එකකුත්...ඉවරයිනෙ එතකොට කතාව,@USER @USER දැන් තෝ one minute silence එකක් දුන්නේ . . ඒ වගේ දීහන්කො ඉතින් shoutout එකකුත් . . . ඉවරයිනෙ එතකොට කතාව,[],NOT,[],,0
1160735936470061056,AC බස් එකේ උදේම එකෙක් තඩි ලීයක් ඉරනවා...,AC බස් එකේ උදේම එකෙක් තඩි ලීයක් ඉරනවා . . .,[],NOT,[],,0
919539717145632768,මූත් පොන්නසේකාගේ ජාතියෙම අවජාතක එකෙක් තමා... කෝ කඩේ ගිය එවුන්? #lka கரிகாலன் garikaalan @USER  · 15 Oct 2017 IGP Pujitha Jayasundara got one of his bodyguard to clean mud on his shoes in a public event held in #Jaffna yesterday pix-@USER,මූත් පොන්නසේකාගේ ජාතියෙම අවජාතක එකෙක් තමා . . . කෝ කඩේ ගිය එවුන් ? # lka கரிகாலன் garikaalan @USER 15 Oct 2017 IGP Pujitha Jayasundara got one of his bodyguard to clean mud on his shoes in a public event held in # Jaffna yesterday pix - @USER,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පොන්නසේකාගේ, අවජාතක",1
873733314712141824,"පට්ට බැල්ලි, ගහනව තොට වැලි  තෝ මගෙ විශ් එක දැක්කෙ නෑනේද?  @USER","පට්ට බැල්ලි , ගහනව තොට වැලි තෝ මගෙ විශ් එක දැක්කෙ නෑනේද ? @USER","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පට්ට, බැල්ලි, තොට",1
1388345095976488965,"මාස්ක් නැතුව ඇවිදින එවුන්ගේ ෆොටෝ මම ටුවීට් කරන්න ගත්තොත්, අර මූණ තඩි ගෑණි මට ජාතිවාදීයා කියනවා, කැරි පොන්න හැත්තට ආප්පේ ඔලුවේ නමං යන්න පුළුවන් මාස්ක් එක දාන්න බෑ","මාස්ක් නැතුව ඇවිදින එවුන්ගේ ෆොටෝ මම ටුවීට් කරන්න ගත්තොත් , අර මූණ තඩි ගෑණි මට ජාතිවාදීයා කියනවා , කැරි පොන්න හැත්තට ආප්පේ ඔලුවේ නමං යන්න පුළුවන් මාස්ක් එක දාන්න බෑ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","මූණ, තඩි, ගෑණි, කැරි, පොන්න, හැත්තට",1
876481584316076032,"@USER ,  @USER  @USER මේ මලයො මොකො කියන්නේ උසට සරිලන කතක් හොයලා දෙමුද නදිස් අන්කල් දෑන් හෙන නාකිත් එක්ක නේ","@USER , @USER @USER මේ මලයො මොකො කියන්නේ උසට සරිලන කතක් හොයලා දෙමුද නදිස් අන්කල් දෑන් හෙන නාකිත් එක්ක නේ",[],OFF,[],,1
1245663837480718336,@USER මෙයාගේ වඩේ ඉතින් හැමදාම මෙලෝ වැඩකට නැති ගොන්නු 225 එක්ක සාකච්ඡා කිරීම පමණ යි..රටේ සල්ලි නාස්තිය විතරයි ජනාධිපතිතුමා ආරක්ෂක අංශ එකතු කරගෙන විශාල යුද්ධයක රට බේරාගන්න.. මේ යකා පිස්සු නටනවා තාමත්,@USER මෙයාගේ වඩේ ඉතින් හැමදාම මෙලෝ වැඩකට නැති ගොන්නු 225 එක්ක සාකච්ඡා කිරීම පමණ යි . . රටේ සල්ලි නාස්තිය විතරයි ජනාධිපතිතුමා ආරක්ෂක අංශ එකතු කරගෙන විශාල යුද්ධයක රට බේරාගන්න . . මේ යකා පිස්සු නටනවා තාමත්,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ගොන්නු,1
1175393272870494208,@USER  ඉතින් අනේ එයා ගැන මන් හොයන් නැතිව උත්තර ගෑණි හොයන්නද බොලං,@USER ඉතින් අනේ එයා ගැන මන් හොයන් නැතිව උත්තර ගෑණි හොයන්නද බොලං,[],NOT,[],,0
1039550691696504833,@USER තමුසෙ කොලුසීන්ද ඊයා ඕයී,@USER තමුසෙ කොලුසීන්ද ඊයා ඕයී,[],NOT,[],,0
1220303978400845824,@USER  @USER    ඒකවත් දැක්කෙ නැද්ද උඹ..,@USER @USER ඒකවත් දැක්කෙ නැද්ද උඹ . .,[],NOT,[],,0
704611321883582464,මෙන්න මේ යහපාලන පොන්න පකයාගේ තරම .............. අනේ අම්මපා ගොන්නු ගිය උඩ කිරිඇල්ල නැමැති ගොනා මාධ්‍යවේදියෙකුට බැන... URL,මෙන්න මේ යහපාලන පොන්න පකයාගේ තරම . . . . . . . . . . . . . . අනේ අම්මපා ගොන්නු ගිය උඩ කිරිඇල්ල නැමැති ගොනා මාධ්‍යවේදියෙකුට බැන . . . URL,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පොන්න, පකයාගේ",1
1072725357831249920,"@USER ,  @USER  @USER පට්ට වේසි දැන් පොලිසියෙන් ඉල්ලං කාපන්","@USER , @USER @USER පට්ට වේසි දැන් පොලිසියෙන් ඉල්ලං කාපන්","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","පට්ට, වේසි",1
1379052376443691016,අර මිසිස් සිරිලංකා එකේ තෝරාගැනීමේ වට වලදි වත් අහුවෙලා නැද්ද ඒකි ඩිවෝස් කියන එක,අර මිසිස් සිරිලංකා එකේ තෝරාගැනීමේ වට වලදි වත් අහුවෙලා නැද්ද ඒකි ඩිවෝස් කියන එක,[],NOT,[],,0
