post_id,text,tokens,rationales,label,rationales_list,hate word,Hate
1.27844E+18,@USER දර්සන කියන්නෙ හොද කොල්ලෙක්. වැරැද්දකට සමාව ඉල්ලන එක වටිනවා.මන් දන්නවා වෙලාවකට ඔය යකා මොන ලබ්බ කියෙව්වත් කෙලවුනොත් ආපස්සට සමාවත් ඉල්ලනවා කියලා .,@USER දර්සන කියන්නෙ හොද කොල්ලෙක් . වැරැද්දකට සමාව ඉල්ලන එක වටිනවා . මන් දන්නවා වෙලාවකට ඔය යකා මොන ලබ්බ කියෙව්වත් කෙලවුනොත් ආපස්සට සමාවත් ඉල්ලනවා කියලා .,[],NOT,[],,0
1.30156E+18,@USER Only for muslims  කියන lable  එක නැති කරන්න ඕන. එතකොට හැම ජාතියක් එක්කම සහයෝගයෙන් ඉන්න හැකිවෙයි.,@USER Only for muslims කියන lable එක නැති කරන්න ඕන . එතකොට හැම ජාතියක් එක්කම සහයෝගයෙන් ඉන්න හැකිවෙයි .,[],NOT,[],,0
1.17357E+18,@USER හොද හොද අපරාද බලාගන්න පුලුවන්. හුරේ........,@USER හොද හොද අපරාද බලාගන්න පුලුවන් . හුරේ . . . . . . . .,[],NOT,[],,0
1.23989E+18,@USER තව මැරෙන්න ගත්තෙ නෑ... අපේ හොස්පිට්ල් වල ඇති වෙන්න ඇඳවල් තියෙනව නේහ්  අවුලක් නෑ තව ඉමු  #President,@USER තව මැරෙන්න ගත්තෙ නෑ . . . අපේ හොස්පිට්ල් වල ඇති වෙන්න ඇඳවල් තියෙනව නේහ් අවුලක් නෑ තව ඉමු # President,[],NOT,[],,0
1.12665E+18,"පර බල්ලෝ , ගොන් හරක් යන නම භාවිතයට විරුද්දව හරක් සහ බල්ලෝ නිතී ක්‍රියා මාර්ග ගැනීමට සැරසේ - පුවතක්   යකෝ උන්ගේ නම් පාවිච්චි කරන්න එපා අපේ මිනිසුන්ට :  මොකෝ ඒ තිරිසන් සතුන් බෝම්බ පුපුරුවන්, කුඩු ගහලා , සුදු දාලා , හොරා කන්නේ නැ","පර බල්ලෝ , ගොන් හරක් යන නම භාවිතයට විරුද්දව හරක් සහ බල්ලෝ නිතී ක්‍රියා මාර්ග ගැනීමට සැරසේ - පුවතක් යකෝ උන්ගේ නම් පාවිච්චි කරන්න එපා අපේ මිනිසුන්ට : මොකෝ ඒ තිරිසන් සතුන් බෝම්බ පුපුරුවන් , කුඩු ගහලා , සුදු දාලා , හොරා කන්නේ නැ","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පර, බල්ලෝ, බල්ලෝ",1
1.27788E+18,"@USER  @USER චි,  කොල්ලොන්ගෙ වයස අහන්නෙ ලැජ්ජ නැද්ද අයිසෙ","@USER @USER චි , කොල්ලොන්ගෙ වයස අහන්නෙ ලැජ්ජ නැද්ද අයිසෙ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",අයිසෙ,1
1.45696E+18,ඉස්සර හිංදි පිචර් වල වාහන හැප්පුනාම ඉබේම ගිනිඅරන් ටිකවෙලාවකින් ඩෝන් ගාල පුපුරල මීටර් 10ක් විතර උඩගිහින් බිමට වැටෙනවා මතකද       හෙන ගොන් නේද? ඒක මතක නං ඔයා ඉන්නෙ බඳින වයසෙ.තාම නැද්ද කෙ⁣ලේලෙක් ? මටත් නෑ හැබැයි මේකෙ වැලලෙන්නෑ ...ඉතිං,ඉස්සර හිංදි පිචර් වල වාහන හැප්පුනාම ඉබේම ගිනිඅරන් ටිකවෙලාවකින් ඩෝන් ගාල පුපුරල මීටර් 10ක් විතර උඩගිහින් බිමට වැටෙනවා මතකද හෙන ගොන් නේද ? ඒක මතක නං ඔයා ඉන්නෙ බඳින වයසෙ . තාම නැද්ද කෙ⁣ලේලෙක් ? මටත් නෑ හැබැයි මේකෙ වැලලෙන්නෑ . . . ඉතිං,[],NOT,[],,0
7.93683E+17,@USER  ඒනම් මං සාප කන්නෝ ඉතිං  @USER,@USER ඒනම් මං සාප කන්නෝ ඉතිං @USER,[],NOT,[],,0
1.11291E+18,"Sarah Andersen දකිනවා නම් මෙහේ ඉන්න මොංගල් මල් පලතුරු කෙල්ලො ඒකිගේ comics පාවිච්චි කරලා හදන මොංගල් ඇඬියාවල්, ඒකි මෙච්චර කාලෙකට ඇන්ද comics ටිකත් ගුලි කරන් මහවැලියට පනිනවා සුවර්","Sarah Andersen දකිනවා නම් මෙහේ ඉන්න මොංගල් මල් පලතුරු කෙල්ලො ඒකිගේ comics පාවිච්චි කරලා හදන මොංගල් ඇඬියාවල් , ඒකි මෙච්චර කාලෙකට ඇන්ද comics ටිකත් ගුලි කරන් මහවැලියට පනිනවා සුවර්","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","මොංගල්, මොංගල්",1
1.25371E+18,@USER බිජ්ජ එළියේ දාගෙන යන්නේ මානසික ලෙඩ්ඩු හැබැයි අපි පොඩි කාලේ ගොයියෝ අමූඩේ ගැහූව්වා.  දැන් ඉන්න උන් නෂ්ට නාමෙන් පෙලෙන නිසා ගලක් දැක්කමත් trigger වෙනවා. රෙද්ද උස්සන ගෑණිගෙත් photoගන්න සාමාජයක්,@USER බිජ්ජ එළියේ දාගෙන යන්නේ මානසික ලෙඩ්ඩු හැබැයි අපි පොඩි කාලේ ගොයියෝ අමූඩේ ගැහූව්වා . දැන් ඉන්න උන් නෂ්ට නාමෙන් පෙලෙන නිසා ගලක් දැක්කමත් trigger වෙනවා . රෙද්ද උස්සන ගෑණිගෙත් photoගන්න සාමාජයක්,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",බිජ්ජ,1
1.36358E+18,"කෙල්ලෙක් සුයිසයිඩ් කර ගත්තොත් : ""අඩො පවු නේද ලස්සන කෙල්ල බං"" කොල්ලෙක් සුයිසයිඩ් කර ගත්තොත් : ""අඩො ඌ ඔච්චරටම පොංනයෙක් කියල මම නම් හිතුවෙ නෑ බං""  #අසම්මතේ_අපි  #පොරෝපාරමාකටිං  -Copied-","කෙල්ලෙක් සුයිසයිඩ් කර ගත්තොත් : "" අඩො පවු නේද ලස්සන කෙල්ල බං "" කොල්ලෙක් සුයිසයිඩ් කර ගත්තොත් : "" අඩො ඌ ඔච්චරටම පොංනයෙක් කියල මම නම් හිතුවෙ නෑ බං "" # අසම්මතේ_අපි # පොරෝපාරමාකටිං - Copied -","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",පොංනයෙක්,1
7.53244E+17,@USER ^ටහුඩු..!! මුං   @USER  දැං උඩින් යන්නේ නෙහ්..,@USER ^ ටහුඩු . . ! ! මුං @USER දැං උඩින් යන්නේ නෙහ් . .,[],NOT,[],,0
1.22573E+18,ආයේ දෙයක් උනාම එකෙක් එන්නෙපා සිංහලයෝ මෙහෙමයි සිංහලයෝ අරහෙමයියි කියාගෙන.. ජාතියේ සමගිය රෙද්ද පල්ලෙන් බේරෙනවා..,ආයේ දෙයක් උනාම එකෙක් එන්නෙපා සිංහලයෝ මෙහෙමයි සිංහලයෝ අරහෙමයියි කියාගෙන . . ජාතියේ සමගිය රෙද්ද පල්ලෙන් බේරෙනවා . .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]","රෙද්ද, පල්ලෙන්, බේරෙනවා",1
1.29808E+18,"@USER  @USER ඔව් මචං මේ ශාන් කියන එකෙකුයි උගේ සෙට් එකයි එක පුද්ගලයෙකුට මහ අවජාතක පිම්පි විදිහට reply කරලා තියෙනවා වරුවක් විතර, ප්‍රශ්නෙ ගිම්සි කියන බඩුවකගේ් tweet එකට joke reply කලා කියලා","@USER @USER ඔව් මචං මේ ශාන් කියන එකෙකුයි උගේ සෙට් එකයි එක පුද්ගලයෙකුට මහ අවජාතක පිම්පි විදිහට reply කරලා තියෙනවා වරුවක් විතර , ප්‍රශ්නෙ ගිම්සි කියන බඩුවකගේ් tweet එකට joke reply කලා කියලා","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","අවජාතක, පිම්පි, බඩුවකගේ්",1
1.41816E+18,@USER ඕක ජනතාවට කියලා වැඩක් නැහැ.පාර්ලිමේන්තුවේ නාස්තිය අවම කරගන්න බලන්න.,@USER ඕක ජනතාවට කියලා වැඩක් නැහැ . පාර්ලිමේන්තුවේ නාස්තිය අවම කරගන්න බලන්න .,[],NOT,[],,0
9.90117E+17,පැය 4ක් තිස්සේ බස් එකේ හිටගෙන.එකෙක් නෑ සීට් එකක් දෙන්න.ලබ්බ බැහැපු එවුන්වගේ මුණදිහා බලනො,පැය 4ක් තිස්සේ බස් එකේ හිටගෙන . එකෙක් නෑ සීට් එකක් දෙන්න . ලබ්බ බැහැපු එවුන්වගේ මුණදිහා බලනො,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ලබ්බ,1
7.26485E+17,නොට්ටිගේ..මාමාගේ නොට්ටිගේ..පුතා මේ දිනවල පිස්සු බලු බෙහෙත් බීමෙන් වැලකී සිටින නිසා..  මහජනතාවනී ඉතා ප්‍රවේසම්වන්න !!,නොට්ටිගේ . . මාමාගේ නොට්ටිගේ . . පුතා මේ දිනවල පිස්සු බලු බෙහෙත් බීමෙන් වැලකී සිටින නිසා . . මහජනතාවනී ඉතා ප්‍රවේසම්වන්න ! !,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","නොට්ටිගේ, නොට්ටිගේ",1
9.71723E+17,@USER ගැටුම නිර්මාණය කල එක්සත් ජාතික පක්ෂය සමාව ගතයුතු අතර අදාල ඇමති වන රනිල් ඉල්ලා අස්වියයුතුය.,@USER ගැටුම නිර්මාණය කල එක්සත් ජාතික පක්ෂය සමාව ගතයුතු අතර අදාල ඇමති වන රනිල් ඉල්ලා අස්වියයුතුය .,[],NOT,[],,0
1.46705E+18,"@USER  @USER නොදකින් උබෙරෙද්දෙ මනුස්සකම, හැම ලබිබටම දේශපාලනය ගාව ගන්න එපා","@USER @USER නොදකින් උබෙරෙද්දෙ මනුස්සකම , හැම ලබිබටම දේශපාලනය ගාව ගන්න එපා","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","නොදකින්, ලබිබටම",1
1.32642E+18,යකෝ අර ඉස්පිරිතාලෙ ඉන්න දාස් ගාණ දවසට හුජ්ජ කරන්නෙ කෙළ ගහන්නැද්ද උදේ කට හෝදලා?? ඒවාත් පුච්චනවලුද? .                    #COVID19SL එතකොට ගූ කනවද?,යකෝ අර ඉස්පිරිතාලෙ ඉන්න දාස් ගාණ දවසට හුජ්ජ කරන්නෙ කෙළ ගහන්නැද්ද උදේ කට හෝදලා ? ? ඒවාත් පුච්චනවලුද ? . # COVID19SL එතකොට ගූ කනවද ?,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","හුජ්ජ, ගූ",1
1.48896E+18,ගමේ සමහරක් ඇන්ටිලත් බඩුව  එයාලගේ දුවලත් බඩුව,ගමේ සමහරක් ඇන්ටිලත් බඩුව එයාලගේ දුවලත් බඩුව,"[0, 0, 0, 1, 0, 0, 1]",OFF,"[0, 0, 0, 1, 0, 0, 1]","බඩුව, බඩුව",1
1.45803E+18,තම්බි චූ කල්ල බිජ්ජ හෝදනව කියල අපිත් හෝදන්න ඕන නෑනෙ.. හොඳ දේවල් උනත් හැමෞත්තම කොපි කරන්න ඕන නෑ..,තම්බි චූ කල්ල බිජ්ජ හෝදනව කියල අපිත් හෝදන්න ඕන නෑනෙ . . හොඳ දේවල් උනත් හැමෞත්තම කොපි කරන්න ඕන නෑ . .,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","තම්බි, චූ, බිජ්ජ",1
1.2782E+18,"ඇයව ලඟට දැකලා කතාකරල එහෙම නෑ.නමුත් ඇය ලියූ කෘති ගනනාවක් කියවලා මගේ මතකයේ තවමත් තියෙනවා.ඉඳුනු පේර,කළු පුල්ලි රෙද්ද,වඳුරු උදව්ව,අමතු කෑමක්,හොරා අල්ලපු හැටි,නරි උගුල⁣ මේ ඒ වාගෙන් ටිකක්.ඇත්තෙන්ම කුඩාකලයේ ළමයෙකුට දෙන්න පුලුවන් හොඳම දේ තමයි ඒ. නිවන් සුව! සබිල් නැන්දේ","ඇයව ලඟට දැකලා කතාකරල එහෙම නෑ . නමුත් ඇය ලියූ කෘති ගනනාවක් කියවලා මගේ මතකයේ තවමත් තියෙනවා . ඉඳුනු පේර , කළු පුල්ලි රෙද්ද , වඳුරු උදව්ව , අමතු කෑමක් , හොරා අල්ලපු හැටි , නරි උගුල⁣ මේ ඒ වාගෙන් ටිකක් . ඇත්තෙන්ම කුඩාකලයේ ළමයෙකුට දෙන්න පුලුවන් හොඳම දේ තමයි ඒ. නිවන් සුව ! සබිල් නැන්දේ",[],NOT,[],,0
1.13117E+18,@USER හරිනෙ දැන් මුන් ඔක්කොම උඞින් යාවි... අන්තිමේ ඒ බරත් අපිට ... යකෝ අපිට ගැලවිමක් ඇත්තෙම නැනෙ ...,@USER හරිනෙ දැන් මුන් ඔක්කොම උඞින් යාවි . . . අන්තිමේ ඒ බරත් අපිට . . . යකෝ අපිට ගැලවිමක් ඇත්තෙම නැනෙ . . .,[],NOT,[],,0
7.49969E+17,අඩො මේ ටින් එකට අවුරුදු 20ක් යකෝ.... හැබැයි  දැන් මැරිලා,අඩො මේ ටින් එකට අවුරුදු 20ක් යකෝ . . . . හැබැයි දැන් මැරිලා,[],NOT,[],,0
5.99488E+17,"කෙල්ලෙක්ගේ අතපය ගැටගහලා, සමූහ දූෂණය කරලා මරලා දාලා.. මං නම් කියන්නෙ එවුන්ගෙ අහවල් එක කපන්න ඕනේ.. පර හැත්ත!","කෙල්ලෙක්ගේ අතපය ගැටගහලා , සමූහ දූෂණය කරලා මරලා දාලා . . මං නම් කියන්නෙ එවුන්ගෙ අහවල් එක කපන්න ඕනේ . . පර හැත්ත !","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]","අහවල්, එක, පර, හැත්ත",1
1.03721E+18,අහිංසක අම්මෙක්ට දරුවෙක් නැති කරපු අවජාතික සක්කිලි හැත්ත ඉන්න අරුම පුදුම සහෝදර නිවහන URL,අහිංසක අම්මෙක්ට දරුවෙක් නැති කරපු අවජාතික සක්කිලි හැත්ත ඉන්න අරුම පුදුම සහෝදර නිවහන URL,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","අවජාතික, සක්කිලි, හැත්ත",1
7.2119E+17,කෙලින් කතා කරනවා කියල කටට එන හැම එකම කියල දැම්මොත් නම් ලොවෙත් ජීවත් වෙන්න හම්බවෙන්නේ නෑ,කෙලින් කතා කරනවා කියල කටට එන හැම එකම කියල දැම්මොත් නම් ලොවෙත් ජීවත් වෙන්න හම්බවෙන්නේ නෑ,[],NOT,[],,0
9.40881E+17,@USER කැත නෑ ලස්සනයි බං ඒක,@USER කැත නෑ ලස්සනයි බං ඒක,[],NOT,[],,0
6.07119E+17,දෙවියනේ... මම දිහා බලන් ඉන්න උන් මට පිස්සු කියල හිතනවද දන්නැ.  ඇයි යකෝ බලුවොත් 4න්1ක දිහා බලන් හිනාවෙනවා. බැලුවොත් උඩටයි පල්ලෙහටයි අදිනව..,දෙවියනේ . . . මම දිහා බලන් ඉන්න උන් මට පිස්සු කියල හිතනවද දන්නැ . ඇයි යකෝ බලුවොත් 4න්1ක දිහා බලන් හිනාවෙනවා . බැලුවොත් උඩටයි පල්ලෙහටයි අදිනව. .,[],NOT,[],,0
